date,tagged_fruit_id,value,year,measurement_type,source_file
2023-09-05,7,30.17,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,7,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,7,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,7,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,7,10.85,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,7,11.24,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,7,11.89,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,8,11.79,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,8,15.76,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,8,17.34,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,8,22.19,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,8,27.36,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,8,32.69,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,8,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,8,7.66,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,8,10.9,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,8,12.66,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,8,14.49,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,8,20.22,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,8,25.02,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,8,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,8,8.77,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,8,12.04,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,8,14.77,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,8,16.67,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,8,20.64,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,9,11.22,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,9,15.47,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,9,16.45,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,9,20.85,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,9,26.31,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,9,32.62,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,9,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,9,6.35,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,9,7.08,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,9,7.47,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,9,8.14,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,9,10.3,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,9,15.28,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,9,18.56,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,9,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,9,7.74,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,9,11.41,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,9,13.55,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,9,16.39,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,10,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,10,10.89,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,10,15.78,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,10,18.15,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,10,18.75,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,10,22.52,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,10,29.16,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,10,34.06,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,10,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,10,9.14,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,10,11.99,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,10,14.88,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,10,19.0,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,10,26.44,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,10,29.55,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,10,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,10,7.98,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,10,10.08,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,10,11.38,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,11,10.09,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,11,14.19,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,11,15.72,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,11,19.53,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,11,25.3,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,11,30.93,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,11,10.61,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,11,10.52,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,11,9.91,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,11,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,11,7.23,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,11,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,11,6.46,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,11,6.8,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,11,6.34,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,11,6.55,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,11,6.77,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,11,7.4,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,11,8.76,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,12,13.02,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,12,16.36,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,12,19.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,12,23.23,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,12,30.76,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,12,28.65,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,12,30.16,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,12,7.41,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,12,11.99,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,12,16.6,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,12,19.18,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,12,25.96,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,12,32.42,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,12,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,12,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,12,12.88,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,12,18.09,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,12,21.12,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,12,27.31,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,13,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,13,10.04,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,13,14.43,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,13,15.35,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,13,20.81,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,13,25.98,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,13,29.65,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,13,27.91,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,13,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,13,10.15,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,13,13.75,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,13,19.6,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,13,29.56,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,13,35.86,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,13,37.67,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,13,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,13,10.13,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,13,11.14,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,13,13.52,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,14,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,14,17.01,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,14,19.66,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,14,25.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,14,32.3,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,14,36.81,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,14,37.94,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,14,6.48,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,14,7.91,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,14,9.02,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,14,10.96,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,14,16.27,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,14,21.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,14,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,14,10.44,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,14,15.15,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,14,19.75,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,14,22.87,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,14,28.04,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,15,12.17,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,15,16.35,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,15,17.8,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,15,24.26,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,15,31.81,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,15,36.88,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,15,36.92,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,15,8.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,15,9.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,15,9.0,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,15,9.7,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,15,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,15,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,15,7.5,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,15,7.88,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,15,6.78,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,15,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,15,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,15,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,16,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,16,14.07,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,16,18.36,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,16,23.64,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,16,30.55,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,16,35.01,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,16,10.42,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,16,14.56,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,16,16.94,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,16,20.68,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,16,26.2,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,16,31.52,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,16,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,16,9.9,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,16,13.97,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,16,17.48,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,16,21.69,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,16,25.58,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,16,29.47,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,17,14.5,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,17,16.27,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,17,17.89,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,17,21.01,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,17,27.22,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,17,27.9,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,17,6.84,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,17,5.85,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,17,6.0,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,17,6.16,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,17,5.59,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,17,6.25,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,17,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,18,10.96,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,18,14.87,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,18,15.79,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,18,19.71,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,18,25.41,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,18,26.6,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,18,8.7,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,18,10.13,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,18,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,18,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,18,5.99,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,18,6.43,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,18,9.96,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,18,11.92,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,18,15.43,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,18,17.79,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,18,22.59,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,18,26.35,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,18,29.12,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-29,19,15.02,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-01,19,18.39,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-04,19,18.3,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-07,19,24.13,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-11,19,30.18,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-13,19,31.43,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-17,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-21,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-24,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-27,19,9.48,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-08-31,19,13.82,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-05,19,19.82,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-09,19,25.9,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-13,19,32.1,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-17,19,33.97,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-21,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-24,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-09-28,19,,2023,tagged_length_mm,data_taggedFruit_length_2023.csv
2023-07-26,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-29,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-01,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-04,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-07,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-11,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-13,1,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-17,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-21,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-24,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-27,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-31,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-05,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-09,1,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-13,1,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-17,1,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-21,1,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-24,1,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-28,1,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-26,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-29,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-01,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-04,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-07,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-11,2,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-13,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-17,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-21,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-24,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-27,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-31,2,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-05,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-09,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-13,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-17,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-21,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-24,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-28,2,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-26,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-29,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-01,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-04,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-07,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-11,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-13,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-17,3,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-21,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-24,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-27,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-31,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-05,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-09,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-13,3,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-17,3,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-21,3,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-24,3,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-28,3,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-26,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-29,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-01,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-04,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-07,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-11,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-13,4,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-17,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-21,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-24,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-27,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-31,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-05,4,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-09,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-13,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-17,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-21,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-24,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-28,4,3.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-26,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-07-29,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-01,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-04,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-07,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-11,5,1.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-13,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-17,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-21,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-24,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-27,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-08-31,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-05,5,2.0,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-09,5,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
2023-09-13,5,,2023,tagged_lifespan_code,data_taggedFruit_lifespan_2023.csv
